total_congestion,std_dev,beta,reward
124.0,30.504099,0.9,-651.4537
110.0,8.645808,0.9,-117.78123
103.0,14.306904,0.9,-615.8762
139.0,29.260681,0.9,-665.3346
112.0,13.019217,0.9,-123.71729
124.0,21.552261,0.9,-643.39703
13.0,3.269174,0.9,-15.942257
24.0,6.0,0.9,-29.4
23.0,1.47902,0.9,-24.331118
34.0,6.538348,0.9,-39.884514
34.0,0.8660254,0.9,-34.779423
36.0,7.5166483,0.9,-42.764984
32.0,1.4142135,0.9,-33.272793
47.0,5.2618914,0.9,-51.735703
50.0,12.010412,0.9,-60.809372
53.0,2.772634,0.9,-55.49537
52.0,5.0,0.9,-56.5
60.0,12.020815,0.9,-70.81873
50.0,0.5,0.9,-50.45
60.0,11.55422,0.9,-70.398796
74.0,18.006943,0.9,-590.20624
85.0,20.753012,0.9,-603.67773
92.0,22.505554,0.9,-612.255
53.0,6.2998013,0.9,-58.669823
87.0,17.767597,0.9,-602.99084
64.0,6.041523,0.9,-69.43737
95.0,17.268106,0.9,-610.5413
114.0,27.545418,0.9,-638.7909
126.0,31.004032,0.9,-653.9036
97.0,16.990807,0.9,-612.29175
94.0,21.558062,0.9,-613.4022
93.0,15.497984,0.9,-606.9482
89.0,17.795715,0.9,-605.0161
120.0,28.008926,0.9,-645.208
152.0,37.01351,0.9,-685.31213
163.0,40.257763,0.9,-699.232
174.0,43.505745,0.9,-713.15515
131.0,25.752426,0.9,-654.1772
112.0,23.0,0.9,-632.7
99.0,16.315254,0.9,-613.6837
116.0,15.016658,0.9,-629.515
124.0,22.022715,0.9,-643.82043
139.0,19.266228,0.9,-656.3396
124.0,22.01136,0.9,-643.81024
124.0,15.508062,0.9,-637.9573
122.0,10.012492,0.9,-131.01125
148.0,11.768602,0.9,-158.59174
12.0,2.5495098,0.9,-14.294559
10.0,1.6583124,0.9,-11.492481
20.0,3.3166249,0.9,-22.984962
18.0,4.1533117,0.9,-21.73798
27.0,2.2776084,0.9,-29.049847
36.0,3.1622777,0.9,-38.84605
37.0,1.7853571,0.9,-38.606823
32.0,6.519202,0.9,-37.867283
44.0,10.0,0.9,-53.0
52.0,13.0,0.9,-63.7
64.0,15.016658,0.9,-577.515
37.0,2.384848,0.9,-39.146362
50.0,8.558621,0.9,-57.70276
74.0,16.530275,0.9,-588.87726
42.0,2.8722813,0.9,-44.585052
69.0,4.145781,0.9,-72.7312
67.0,8.317903,0.9,-74.486115
79.0,15.28684,0.9,-592.7582
87.0,18.335417,0.9,-603.5019
91.0,21.787325,0.9,-610.6086
63.0,6.219928,0.9,-68.59793
93.0,16.813313,0.9,-608.13196
74.0,4.092676,0.9,-77.68341
102.0,6.264982,0.9,-107.63848
89.0,3.9607449,0.9,-92.56467
68.0,4.84768,0.9,-72.362915
87.0,1.9202864,0.9,-88.72826
83.0,10.47318,0.9,-92.42586
78.0,16.286497,0.9,-592.65784
58.0,2.0615528,0.9,-59.855396
105.0,4.8669806,0.9,-109.38028
129.0,11.497282,0.9,-139.34755
104.0,2.4494898,0.9,-106.204544
102.0,9.233092,0.9,-110.309784
103.0,2.2776084,0.9,-105.04985
110.0,8.732124,0.9,-117.85891
101.0,17.83781,0.9,-617.054
91.0,1.47902,0.9,-92.331116
119.0,7.917544,0.9,-126.125786
97.0,4.145781,0.9,-100.7312
127.0,6.417749,0.9,-132.77597
135.0,7.8859053,0.9,-142.09732
10.0,2.5,0.9,-12.25
24.0,6.0,0.9,-29.4
19.0,2.4874685,0.9,-21.238722
31.0,3.7666297,0.9,-34.389965
38.0,1.5,0.9,-39.35
33.0,7.7902184,0.9,-40.011196
47.0,11.277743,0.9,-57.14997
60.0,14.508618,0.9,-73.057755
32.0,2.236068,0.9,-34.012463
34.0,4.092676,0.9,-37.683407
61.0,9.522999,0.9,-69.5707
63.0,14.754236,0.9,-76.27881
72.0,17.507141,0.9,-587.7564
83.0,19.765816,0.9,-600.78925
93.0,22.26404,0.9,-613.03766
60.0,9.354143,0.9,-68.41873
67.0,6.0156045,0.9,-72.41405
80.0,16.0,0.9,-594.4
63.0,5.8896093,0.9,-68.30065
91.0,19.292162,0.9,-608.3629
109.0,25.771835,0.9,-632.19464
85.0,11.755318,0.9,-95.57979
75.0,11.818947,0.9,-85.637054
122.0,30.004166,0.9,-649.0038
136.0,33.50373,0.9,-666.1533
97.0,17.311485,0.9,-612.5803
85.0,9.364161,0.9,-93.42774
109.0,20.265427,0.9,-627.2389
88.0,6.519202,0.9,-93.86728
120.0,7.17635,0.9,-126.45872
131.0,4.2646804,0.9,-134.83821
116.0,7.17635,0.9,-122.45872
94.0,16.332483,0.9,-608.6992
72.0,3.535534,0.9,-75.181984
91.0,6.684871,0.9,-97.01639
95.0,9.283722,0.9,-103.35535
104.0,5.5226803,0.9,-108.97041
108.0,12.980755,0.9,-619.6827
95.0,3.269174,0.9,-97.94225
120.0,11.683321,0.9,-130.51498
120.0,3.0,0.9,-122.7
119.0,13.311179,0.9,-130.98006
15.0,3.269174,0.9,-17.942257
13.0,2.772634,0.9,-15.495371
27.0,6.759253,0.9,-33.08333
35.0,8.75714,0.9,-42.881424
54.0,12.5,0.9,-65.25
62.0,15.008331,0.9,-575.5075
46.0,4.5,0.9,-50.05
47.0,11.277743,0.9,-57.14997
69.0,17.253622,0.9,-584.52826
80.0,20.012497,0.9,-598.0112
94.0,22.5,0.9,-614.25
33.0,3.49106,0.9,-36.141953
67.0,7.01338,0.9,-73.31204
57.0,1.47902,0.9,-58.33112
73.0,4.918079,0.9,-77.42627
58.0,7.697402,0.9,-64.92766
76.0,6.9641943,0.9,-82.26778
71.0,8.642193,0.9,-78.77797
88.0,16.56804,0.9,-602.91125
81.0,2.1650636,0.9,-82.948555
95.0,2.58602,0.9,-97.327415
65.0,7.361216,0.9,-71.62509
78.0,3.5707142,0.9,-81.213646
74.0,6.652067,0.9,-79.98686
118.0,13.388428,0.9,-630.04956
103.0,2.6809514,0.9,-105.41286
108.0,3.8078866,0.9,-111.4271
92.0,14.035668,0.9,-104.6321
97.0,20.327015,0.9,-615.2943
101.0,23.28492,0.9,-621.9564
115.0,25.858994,0.9,-638.2731
123.0,29.777298,0.9,-649.79956
109.0,8.55497,0.9,-116.69947
135.0,3.6996622,0.9,-138.3297
158.0,4.7169905,0.9,-162.24529
128.0,7.5828753,0.9,-134.82458
123.0,8.257572,0.9,-130.43181
125.0,5.2618914,0.9,-129.7357
140.0,3.391165,0.9,-143.05205
9.0,2.2776084,0.9,-11.049848
15.0,2.772634,0.9,-17.49537
28.0,2.1213202,0.9,-29.909187
34.0,7.017834,0.9,-40.31605
45.0,10.755813,0.9,-54.68023
58.0,14.517231,0.9,-71.065506
26.0,3.2015622,0.9,-28.881405
27.0,2.58602,0.9,-29.327417
54.0,7.566373,0.9,-60.809734
61.0,12.376894,0.9,-72.139206
47.0,1.9202864,0.9,-48.728256
55.0,1.6393596,0.9,-56.47542
55.0,5.402546,0.9,-59.86229
59.0,3.49106,0.9,-62.141953
57.0,11.277743,0.9,-67.14997
76.0,4.1231055,0.9,-79.71079
65.0,2.2776084,0.9,-67.04985
76.0,8.573215,0.9,-83.7159
66.0,3.7749171,0.9,-69.39742
73.0,4.2646804,0.9,-76.83821
80.0,4.0620193,0.9,-83.655815
79.0,14.254385,0.9,-91.82895
75.0,0.8291562,0.9,-75.74624
85.0,6.796139,0.9,-91.11652
93.0,11.053845,0.9,-102.94846
73.0,3.7666297,0.9,-76.38997
76.0,14.089003,0.9,-588.6801
105.0,1.0897248,0.9,-105.98075
106.0,8.558621,0.9,-113.70276
90.0,20.560884,0.9,-608.50476
87.0,1.299038,0.9,-88.169136
139.0,5.2618914,0.9,-143.7357
129.0,14.324368,0.9,-641.89197
108.0,24.010414,0.9,-629.6094
92.0,5.5226803,0.9,-96.97041
106.0,6.689544,0.9,-112.02059
104.0,0.70710677,0.9,-104.6364
139.0,3.8324275,0.9,-142.44919
159.0,8.75714,0.9,-166.88142
132.0,20.530466,0.9,-650.4774
123.0,30.752033,0.9,-650.6768
12.0,2.5495098,0.9,-14.294559
10.0,1.6583124,0.9,-11.492481
22.0,3.5707142,0.9,-25.213642
21.0,1.6393596,0.9,-22.475424
24.0,4.6368093,0.9,-28.173128
24.0,4.527693,0.9,-28.074924
33.0,7.2586155,0.9,-39.532753
44.0,10.511898,0.9,-53.46071
28.0,1.5811388,0.9,-29.423025
52.0,10.511898,0.9,-61.46071
44.0,1.5811388,0.9,-45.423023
41.0,3.7666297,0.9,-44.389965
44.0,3.6742346,0.9,-47.306812
58.0,3.5,0.9,-61.15
51.0,10.779031,0.9,-60.701126
62.0,3.5707142,0.9,-65.213646
68.0,7.3484693,0.9,-74.613625
46.0,3.5707142,0.9,-49.213642
75.0,8.287792,0.9,-82.459015
76.0,2.5495098,0.9,-78.294556
64.0,5.049752,0.9,-68.54478
70.0,2.0615528,0.9,-71.8554
74.0,10.161201,0.9,-83.14508
54.0,0.8660254,0.9,-54.779423
89.0,8.377798,0.9,-96.540016
76.0,3.535534,0.9,-79.181984
81.0,3.8324275,0.9,-84.44919
81.0,7.292976,0.9,-87.563675
87.0,14.771172,0.9,-600.29407
72.0,3.535534,0.9,-75.181984
106.0,9.013878,0.9,-114.11249
77.0,1.9202864,0.9,-78.72826
116.0,8.306623,0.9,-123.47596
98.0,1.8027756,0.9,-99.6225
103.0,3.344772,0.9,-106.01029
95.0,3.8324275,0.9,-98.44919
88.0,1.4142135,0.9,-89.27279
86.0,1.118034,0.9,-87.00623
92.0,2.4494898,0.9,-94.204544
99.0,1.47902,0.9,-100.331116
106.0,1.6583124,0.9,-107.49248
127.0,11.277743,0.9,-137.14996
9.0,2.2776084,0.9,-11.049848
15.0,2.772634,0.9,-17.49537
29.0,6.759253,0.9,-35.08333
25.0,2.6809514,0.9,-27.412857
37.0,5.7608595,0.9,-42.184772
39.0,1.47902,0.9,-40.33112
45.0,4.0233693,0.9,-48.621033
47.0,0.4330127,0.9,-47.389713
40.0,7.17635,0.9,-46.458714
50.0,11.521719,0.9,-60.369545
54.0,1.6583124,0.9,-55.49248
57.0,5.2618914,0.9,-61.735703
63.0,13.292385,0.9,-74.96315
43.0,1.7853571,0.9,-44.606823
77.0,0.8291562,0.9,-77.74624
64.0,4.1231055,0.9,-67.71079
68.0,14.089003,0.9,-580.6801
64.0,1.8708287,0.9,-65.68375
83.0,3.6996622,0.9,-86.3297
49.0,2.8613808,0.9,-51.57524
73.0,2.8613808,0.9,-75.57524
74.0,14.221462,0.9,-586.7993
78.0,3.0413814,0.9,-80.73724
100.0,12.186058,0.9,-110.96745
85.0,20.765055,0.9,-603.68854
88.0,1.4142135,0.9,-89.27279
122.0,1.5,0.9,-123.35
103.0,8.926785,0.9,-111.0341
100.0,1.2247449,0.9,-101.10227
92.0,7.905694,0.9,-99.11513
107.0,20.363878,0.9,-625.3275
109.0,25.810608,0.9,-632.22955
106.0,7.4330344,0.9,-112.68973
111.0,11.882235,0.9,-121.69401
130.0,23.606144,0.9,-651.24554
142.0,31.603006,0.9,-670.4427
120.0,14.508618,0.9,-133.05775
141.0,5.3091903,0.9,-145.77827
127.0,14.35923,0.9,-639.92334
15.0,3.269174,0.9,-17.942257
13.0,2.384848,0.9,-15.146363
15.0,3.7666297,0.9,-18.389967
25.0,2.384848,0.9,-27.146362
31.0,2.8613808,0.9,-33.57524
35.0,1.9202864,0.9,-36.728256
37.0,4.205651,0.9,-40.785088
38.0,3.5707142,0.9,-41.213642
50.0,2.6925824,0.9,-52.423325
42.0,8.558621,0.9,-49.70276
58.0,11.715375,0.9,-68.54384
66.0,15.516121,0.9,-579.9645
43.0,2.2776084,0.9,-45.049847
72.0,2.9154758,0.9,-74.62393
52.0,9.273619,0.9,-60.346256
58.0,14.115594,0.9,-570.70404
71.0,16.315254,0.9,-585.6837
62.0,3.2015622,0.9,-64.88141
63.0,7.9490566,0.9,-70.15415
86.0,6.0207973,0.9,-91.41872
85.0,13.292385,0.9,-96.96315
78.0,4.031129,0.9,-81.62801
85.0,6.9056134,0.9,-91.21505
71.0,3.8324275,0.9,-74.44919
83.0,8.84237,0.9,-90.95813
79.0,2.772634,0.9,-81.49537
107.0,8.642193,0.9,-114.77797
85.0,19.765816,0.9,-602.78925
79.0,2.8613808,0.9,-81.57524
124.0,4.0620193,0.9,-127.655815
98.0,3.5,0.9,-101.15
106.0,6.0207973,0.9,-111.41872
102.0,2.5,0.9,-104.25
93.0,3.269174,0.9,-95.94225
104.0,12.0415945,0.9,-114.83743
104.0,24.525497,0.9,-626.07294
118.0,25.04496,0.9,-640.54047
115.0,6.0156045,0.9,-120.41405
143.0,2.8613808,0.9,-145.57524
139.0,11.475517,0.9,-149.32797
9.0,1.7853571,0.9,-10.606821
12.0,2.1213202,0.9,-13.909188
14.0,2.5,0.9,-16.25
21.0,5.2618914,0.9,-25.735703
16.0,1.5811388,0.9,-17.423025
28.0,6.0827627,0.9,-33.474487
36.0,2.1213202,0.9,-37.909187
41.0,3.49106,0.9,-44.141953
38.0,8.616844,0.9,-45.755157
45.0,0.8291562,0.9,-45.74624
50.0,4.1533117,0.9,-53.73798
50.0,11.146749,0.9,-60.032074
56.0,1.4142135,0.9,-57.272793
54.0,7.228416,0.9,-60.505573
52.0,3.1622777,0.9,-54.84605
67.0,4.7631397,0.9,-71.28683
64.0,13.509256,0.9,-76.15833
47.0,2.384848,0.9,-49.146362
70.0,10.356157,0.9,-79.32054
78.0,18.034689,0.9,-594.2312
60.0,2.1213202,0.9,-61.909187
84.0,1.0,0.9,-84.9
98.0,0.5,0.9,-98.45
77.0,13.863171,0.9,-89.47685
77.0,17.781662,0.9,-593.0035
91.0,21.2647,0.9,-610.13824
102.0,23.005434,0.9,-622.7049
114.0,27.509089,0.9,-638.7582
100.0,9.513149,0.9,-108.56184
102.0,2.1794496,0.9,-103.9615
104.0,3.082207,0.9,-106.77399
82.0,9.069179,0.9,-90.16226
112.0,7.5166483,0.9,-118.764984
134.0,21.00595,0.9,-652.90533
103.0,2.9474566,0.9,-105.65271
142.0,1.6583124,0.9,-143.49248
136.0,5.87367,0.9,-141.2863
106.0,19.627787,0.9,-623.66504
110.0,26.024027,0.9,-633.42163
93.0,9.065732,0.9,-101.15916
132.0,5.0990195,0.9,-136.58911
158.0,11.07926,0.9,-167.97133
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
23.0,5.7608595,0.9,-28.184772
22.0,2.6925824,0.9,-24.423325
33.0,4.81534,0.9,-37.333805
35.0,1.0897248,0.9,-35.98075
37.0,6.759253,0.9,-43.08333
38.0,0.5,0.9,-38.45
46.0,7.7942286,0.9,-53.014805
50.0,0.8660254,0.9,-50.779423
54.0,5.2201533,0.9,-58.69814
53.0,13.254716,0.9,-64.929245
52.0,0.70710677,0.9,-52.636395
52.0,7.17635,0.9,-58.458714
49.0,3.269174,0.9,-51.942257
64.0,5.049752,0.9,-68.54478
60.0,12.6688595,0.9,-71.40197
67.0,15.801503,0.9,-581.2214
77.0,18.253424,0.9,-593.4281
63.0,0.8291562,0.9,-63.74624
83.0,9.443913,0.9,-91.49952
66.0,2.291288,0.9,-68.06216
94.0,1.6583124,0.9,-95.49248
96.0,5.3851647,0.9,-100.84665
85.0,5.3560715,0.9,-89.820465
82.0,2.0615528,0.9,-83.8554
99.0,6.977643,0.9,-105.27988
83.0,17.020208,0.9,-598.3182
78.0,0.8660254,0.9,-78.77943
99.0,5.9319053,0.9,-104.338715
78.0,4.1533117,0.9,-81.73798
88.0,5.049752,0.9,-92.54478
89.0,3.49106,0.9,-92.14195
110.0,8.732124,0.9,-117.85891
100.0,1.0,0.9,-100.9
114.0,9.013878,0.9,-122.11249
112.0,1.5811388,0.9,-113.42303
128.0,11.510864,0.9,-138.35977
113.0,23.826193,0.9,-634.4436
121.0,28.278746,0.9,-646.45087
12.0,2.5495098,0.9,-14.294559
23.0,5.7608595,0.9,-28.184772
19.0,1.299038,0.9,-20.169134
29.0,7.3271756,0.9,-35.59446
27.0,0.4330127,0.9,-27.389711
26.0,6.5,0.9,-31.85
41.0,8.84237,0.9,-48.958134
32.0,2.0,0.9,-33.8
42.0,10.012492,0.9,-51.011242
44.0,1.5811388,0.9,-45.423023
36.0,6.041523,0.9,-41.43737
42.0,10.523783,0.9,-51.471405
48.0,2.5495098,0.9,-50.29456
56.0,5.049752,0.9,-60.544777
62.0,2.0615528,0.9,-63.855396
71.0,4.49305,0.9,-75.04375
76.0,4.0620193,0.9,-79.655815
55.0,4.49305,0.9,-59.043747
58.0,4.555217,0.9,-62.099693
73.0,11.4537115,0.9,-83.30834
78.0,3.0413814,0.9,-80.73724
75.0,5.7608595,0.9,-80.18478
73.0,15.254098,0.9,-586.7287
67.0,1.7853571,0.9,-68.60682
81.0,5.4486237,0.9,-85.90376
68.0,15.508062,0.9,-581.9573
76.0,19.0,0.9,-593.1
76.0,3.0,0.9,-78.7
91.0,8.785642,0.9,-98.907074
91.0,4.6029882,0.9,-95.14269
127.0,6.219928,0.9,-132.59793
95.0,5.3560715,0.9,-99.820465
134.0,8.20061,0.9,-141.38055
101.0,1.299038,0.9,-102.169136
104.0,4.1231055,0.9,-107.71079
111.0,12.968713,0.9,-122.671844
114.0,21.523243,0.9,-633.3709
108.0,5.2440443,0.9,-112.71964
145.0,6.0570207,0.9,-150.45132
127.0,6.417749,0.9,-132.77597
137.0,10.638962,0.9,-146.57507
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
18.0,1.6583124,0.9,-19.492481
20.0,4.6368093,0.9,-24.173128
22.0,4.5,0.9,-26.05
34.0,8.01561,0.9,-41.21405
30.0,2.0615528,0.9,-31.855398
42.0,9.013878,0.9,-50.112488
52.0,12.5499,0.9,-63.29491
60.0,14.508618,0.9,-73.057755
20.0,2.9154758,0.9,-22.623928
50.0,2.5,0.9,-52.25
49.0,11.321992,0.9,-59.189793
46.0,1.118034,0.9,-47.00623
60.0,7.5828753,0.9,-66.824585
59.0,1.299038,0.9,-60.169136
61.0,2.9474566,0.9,-63.65271
47.0,2.2776084,0.9,-49.049847
59.0,3.49106,0.9,-62.141953
61.0,10.848387,0.9,-70.76355
43.0,1.7853571,0.9,-44.606823
90.0,9.75961,0.9,-98.783646
67.0,2.046338,0.9,-68.841705
86.0,6.5,0.9,-91.85
61.0,2.2776084,0.9,-63.049847
88.0,14.543039,0.9,-601.08875
86.0,0.5,0.9,-86.45
102.0,5.59017,0.9,-107.03115
80.0,18.533752,0.9,-596.68036
87.0,21.752872,0.9,-606.5776
74.0,3.5,0.9,-77.15
125.0,4.2646804,0.9,-128.83821
141.0,6.0156045,0.9,-146.41405
107.0,4.968652,0.9,-111.47179
125.0,4.380354,0.9,-128.94232
117.0,4.8669806,0.9,-121.38028
100.0,1.8708287,0.9,-101.68375
100.0,6.1237245,0.9,-105.51135
122.0,3.2015622,0.9,-124.88141
108.0,1.8708287,0.9,-109.68375
10.0,2.5,0.9,-12.25
13.0,2.772634,0.9,-15.495371
21.0,2.384848,0.9,-23.146362
30.0,6.576473,0.9,-35.918827
29.0,0.4330127,0.9,-29.389711
37.0,5.7608595,0.9,-42.184772
35.0,1.299038,0.9,-36.169136
40.0,3.082207,0.9,-42.773987
41.0,3.344772,0.9,-44.010296
48.0,2.0,0.9,-49.8
47.0,5.8040934,0.9,-52.223682
48.0,11.510864,0.9,-58.35978
66.0,14.044572,0.9,-78.640114
73.0,17.767597,0.9,-588.99084
38.0,2.598076,0.9,-40.33827
67.0,3.9607449,0.9,-70.56467
53.0,5.4486237,0.9,-57.903763
64.0,5.196152,0.9,-68.67654
70.0,3.0413814,0.9,-72.73724
68.0,5.4313903,0.9,-72.88825
72.0,0.70710677,0.9,-72.6364
61.0,5.402546,0.9,-65.86229
69.0,0.4330127,0.9,-69.38971
78.0,6.538348,0.9,-83.884514
82.0,2.291288,0.9,-84.06216
79.0,7.3271756,0.9,-85.59446
88.0,12.429803,0.9,-599.1868
88.0,22.01136,0.9,-607.81024
95.0,3.269174,0.9,-97.94225
99.0,4.145781,0.9,-102.7312
76.0,16.598192,0.9,-590.93835
58.0,1.8027756,0.9,-59.622498
103.0,9.883698,0.9,-111.895325
107.0,17.541023,0.9,-622.7869
84.0,3.0,0.9,-86.7
114.0,5.1234756,0.9,-118.61113
149.0,8.104782,0.9,-156.29431
116.0,3.9370039,0.9,-119.543304
122.0,11.191515,0.9,-132.07236
127.0,19.84156,0.9,-644.8574
95.0,8.525697,0.9,-102.67313
12.0,2.5495098,0.9,-14.294559
10.0,1.6583124,0.9,-11.492481
22.0,3.5707142,0.9,-25.213642
25.0,6.259992,0.9,-30.633993
21.0,0.4330127,0.9,-21.389711
29.0,5.7608595,0.9,-34.184772
42.0,9.013878,0.9,-50.112488
54.0,13.009612,0.9,-65.70865
39.0,2.8613808,0.9,-41.57524
54.0,12.519984,0.9,-65.26798
68.0,16.507574,0.9,-582.8568
78.0,19.512815,0.9,-595.5615
46.0,3.8405728,0.9,-49.456516
60.0,10.049875,0.9,-69.04489
45.0,1.9202864,0.9,-46.728256
77.0,15.400893,0.9,-590.8608
57.0,1.7853571,0.9,-58.606823
73.0,14.44602,0.9,-586.0014
59.0,1.6393596,0.9,-60.47542
81.0,4.145781,0.9,-84.7312
75.0,5.53963,0.9,-79.985664
79.0,3.344772,0.9,-82.01029
68.0,7.905694,0.9,-75.11513
69.0,3.269174,0.9,-71.94225
70.0,10.618381,0.9,-79.55654
57.0,1.9202864,0.9,-58.728256
85.0,3.112475,0.9,-87.80122
71.0,4.380354,0.9,-74.94232
109.0,10.917303,0.9,-118.82558
100.0,20.651876,0.9,-618.5867
90.0,6.98212,0.9,-96.283905
109.0,1.9202864,0.9,-110.72826
110.0,7.664855,0.9,-116.89837
76.0,1.4142135,0.9,-77.27279
86.0,10.920165,0.9,-95.82815
97.0,18.886171,0.9,-613.99756
97.0,22.796656,0.9,-617.51697
110.0,27.581697,0.9,-634.82355
127.0,30.768288,0.9,-654.69147
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
19.0,3.7666297,0.9,-22.389967
21.0,4.0233693,0.9,-24.621033
30.0,1.6583124,0.9,-31.492481
31.0,4.0233693,0.9,-34.621033
42.0,1.6583124,0.9,-43.49248
40.0,2.0,0.9,-41.8
50.0,4.031129,0.9,-53.628017
48.0,9.513149,0.9,-56.561836
44.0,2.5495098,0.9,-46.29456
59.0,2.9474566,0.9,-61.65271
62.0,3.0413814,0.9,-64.73724
58.0,10.356157,0.9,-67.32054
48.0,2.1213202,0.9,-49.909187
63.0,6.977643,0.9,-69.27988
63.0,14.271913,0.9,-75.84472
76.0,17.029387,0.9,-591.3264
82.0,20.031225,0.9,-600.0281
63.0,1.0897248,0.9,-63.98075
91.0,11.031206,0.9,-100.928085
69.0,1.0897248,0.9,-69.98075
105.0,1.47902,0.9,-106.331116
90.0,9.526279,0.9,-98.573654
75.0,17.795715,0.9,-591.0161
86.0,20.056171,0.9,-604.05054
79.0,4.7631397,0.9,-83.28683
124.0,5.0990195,0.9,-128.58911
94.0,4.7169905,0.9,-98.24529
90.0,5.0249376,0.9,-94.522446
94.0,2.6925824,0.9,-96.423325
125.0,9.417404,0.9,-133.47566
97.0,3.269174,0.9,-99.94225
106.0,5.0249376,0.9,-110.522446
125.0,14.306904,0.9,-637.8762
106.0,22.555487,0.9,-626.2999
116.0,27.522718,0.9,-640.77045
105.0,6.3786755,0.9,-110.74081
142.0,5.1234756,0.9,-146.61113
156.0,8.154754,0.9,-163.33928
110.0,1.5,0.9,-111.35
9.0,1.7853571,0.9,-10.606821
14.0,3.5,0.9,-17.15
29.0,6.759253,0.9,-35.08333
15.0,3.344772,0.9,-18.010296
24.0,6.0,0.9,-29.4
28.0,3.535534,0.9,-31.18198
35.0,6.339361,0.9,-40.705425
42.0,10.5,0.9,-51.45
43.0,1.7853571,0.9,-44.606823
54.0,1.6583124,0.9,-55.49248
54.0,7.0887237,0.9,-60.379852
57.0,11.755318,0.9,-67.57979
52.0,0.0,0.9,-52.0
62.0,9.937304,0.9,-70.94357
58.0,1.118034,0.9,-59.00623
66.0,7.017834,0.9,-72.31605
62.0,0.8660254,0.9,-62.779423
78.0,3.640055,0.9,-81.27605
63.0,13.863171,0.9,-575.47687
72.0,16.537836,0.9,-586.88403
76.0,2.5495098,0.9,-78.294556
89.0,8.75714,0.9,-96.881424
77.0,3.269174,0.9,-79.94225
88.0,8.631338,0.9,-95.7682
76.0,1.5811388,0.9,-77.42303
95.0,9.781999,0.9,-103.8038
94.0,20.031225,0.9,-612.0281
77.0,4.81534,0.9,-81.33381
99.0,6.759253,0.9,-105.08333
82.0,2.1794496,0.9,-83.9615
106.0,9.733961,0.9,-114.76057
118.0,23.669601,0.9,-639.3026
101.0,2.384848,0.9,-103.14636
134.0,3.5707142,0.9,-137.21364
153.0,4.918079,0.9,-157.42627
130.0,13.518506,0.9,-142.16666
109.0,23.763155,0.9,-630.38684
91.0,7.8859053,0.9,-98.09731
128.0,4.7434163,0.9,-132.26907
147.0,6.832825,0.9,-153.14954
137.0,18.253424,0.9,-653.4281
10.0,2.5,0.9,-12.25
22.0,5.5,0.9,-26.95
31.0,7.7580605,0.9,-37.982254
43.0,10.256096,0.9,-52.230484
38.0,2.5,0.9,-40.25
38.0,4.609772,0.9,-42.148796
43.0,10.755813,0.9,-52.68023
40.0,0.70710677,0.9,-40.636395
35.0,6.796139,0.9,-41.116524
60.0,8.514693,0.9,-67.66322
60.0,13.019217,0.9,-71.71729
49.0,0.8291562,0.9,-49.74624
70.0,7.566373,0.9,-76.80974
56.0,1.8708287,0.9,-57.683746
66.0,7.017834,0.9,-72.31605
73.0,16.253845,0.9,-587.6285
58.0,2.1794496,0.9,-59.961506
90.0,0.8660254,0.9,-90.77943
83.0,5.4486237,0.9,-87.90376
73.0,17.753521,0.9,-588.97815
95.0,19.40844,0.9,-612.4676
101.0,24.252577,0.9,-622.82733
78.0,3.8405728,0.9,-81.45651
113.0,6.796139,0.9,-119.11652
105.0,0.8291562,0.9,-105.74624
82.0,10.307764,0.9,-91.276985
50.0,1.118034,0.9,-51.00623
91.0,4.81534,0.9,-95.33381
98.0,13.238202,0.9,-109.91438
65.0,1.6393596,0.9,-66.475426
97.0,8.584143,0.9,-104.72573
102.0,18.728321,0.9,-618.85547
78.0,2.6925824,0.9,-80.423325
129.0,3.344772,0.9,-132.0103
98.0,1.5,0.9,-99.35
128.0,8.514693,0.9,-135.66322
137.0,2.8613808,0.9,-139.57524
135.0,13.808965,0.9,-147.42807
111.0,1.0897248,0.9,-111.98075
113.0,3.4186985,0.9,-116.07683
162.0,14.739403,0.9,-675.26544
128.0,7.3484693,0.9,-134.61362
9.0,2.2776084,0.9,-11.049848
10.0,2.0615528,0.9,-11.855397
23.0,3.8324275,0.9,-26.449184
22.0,3.2015622,0.9,-24.881405
29.0,2.772634,0.9,-31.49537
35.0,1.9202864,0.9,-36.728256
37.0,4.49305,0.9,-41.043747
42.0,9.552486,0.9,-50.597237
46.0,0.5,0.9,-46.45
52.0,5.196152,0.9,-56.676537
42.0,1.118034,0.9,-43.00623
58.0,2.0615528,0.9,-59.855396
44.0,10.024969,0.9,-53.022472
46.0,2.598076,0.9,-48.33827
59.0,5.3091903,0.9,-63.77827
72.0,2.738613,0.9,-74.46475
59.0,4.380354,0.9,-62.942318
71.0,10.034316,0.9,-80.03088
76.0,3.3166249,0.9,-78.98496
66.0,4.5,0.9,-70.05
82.0,12.419743,0.9,-93.177765
74.0,18.5,0.9,-590.65
68.0,1.2247449,0.9,-69.10227
82.0,9.962429,0.9,-90.96619
89.0,18.267115,0.9,-605.4404
72.0,3.0,0.9,-74.7
98.0,2.1794496,0.9,-99.9615
107.0,5.0682836,0.9,-111.561455
